Jointax,Kingdom,Phylum,Class,Order,Family,Genus,GID,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25,site_26,site_27,site_28,site_29,site_30,site_31,site_32,site_33,site_34,site_35,site_36,site_37,site_38,site_39,site_40,site_41,site_42,site_43,site_44,site_45,site_46,site_47,site_48,site_49,site_50,site_51,site_52,site_53,site_54,site_55,site_56,site_57,site_58,site_59,site_60,site_61,site_62,site_63,site_64,site_65,site_66,site_67,site_68,site_69,site_70,Source,IDs
Syntrophobacterales_Syntrophaceae_Smithella,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,664,3.446790176647997,5.995067349649022,2.430640805303216,2.11120171011746,3.313086692435119,13.49,47.39662907724021,0,4.510539478385137,0,0,0,0,0,0,0,0,2.277589027305902,0,0,0.02056555269922879,0,0,0,0.5634774609015639,11.21770341241984,0,0.2112924052118793,0,0,0,3.289213749506124,20.85590465872156,0,0.2677473044359215,6.740052332400974,40.81968817274447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007963178263708611,0,0,0,0.3556175807916064,0,0.09606147934678194,0.03853834565392565,0,0.167348456675344,0.09594417793283908,0.1386962552011096,0,0,0,0,0,0,0,core,"['2646289637', '2734215328', '2734215281', '1547185237', '219857401', '1377544777', '1214150107', '941501093', '941501011', '941500936', '941500893', '941500753', '941500743', '941500692', '941500521', '941500377', '941500171', '941500062', '941499971', '941499905', '941499863', '941499782', '941499756', '941499701', '941499667', '941499455', '941499397', '941499294', '941499285', '941499241', '941499229', '941499152', '941498957', '941498838', '941498591', '941498517', '941498488', '941497571', '941497505', '941497095', '941496716', '941496667', '941496624', '941496563', '941496396', '941495889', '941495425', '941495345', '941495338', '941495203', '941495176', '941495110', '941495086', '941495046', '941495038', '941494964', '941494869', '941494583', '941494405', '941494374', '941494265', '941494213', '932249643', '932249625', '745626808', '745626785', '745626784', '745626767', '745626760', '745626749', '745626737', '745626734', '745626710', '745626706', '745626703', '745626688', '745626686', '745626684', '745626683', '745626659', '745626651', '745626629', '745626619', '745626614', '745626612', '745626595', '745626591', '745626572', '745626563', '745626560', '745626548', '745626530', '745626511', '745626478', '745626476', '745626470', '745626466', '745626465', '745626449', '745626441']"
Sphingomonadales_Sphingomonadaceae_Sphingobium,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,671,0,0,0.03682789098944267,0.01101879806950658,0.02760905577029266,0,0.01940099430095792,0,0.03274979159223532,0.79,1.534919416730621,2.243622844159868,1.032155617308456,0.3359650596337981,0.4955258346964302,1.353398153124542,0.3176283748014823,0.1006669183339625,0.4293721458706136,0.6501011268419532,0.0403401226023334,1.045225105797175,6.801778814609609,0.004966229638458482,0.06037258509659614,11.84977963104695,0,0.08999491333098564,9.134523124160431,3.052990226844795,0,0.009877518767285657,0.02708559046587215,0,0.1374918590346624,0.03308370176546663,0.01630895687911801,0.1477832512315271,0.1778778088358079,0.4449152542372882,0.007502719735904265,2.372952540949181,2.493102089081592,0.54,0,0.08191420564776893,1.519430412473649,0.1826355717898286,0,71.42363958054632,0.001818777054308683,0.04857538740862253,0,0,0,0.1084507515889296,27.01619121048574,0.2305475504322767,0.1856847563325509,1.943129648741948,0.1487541837114169,0.02180549498473616,0.06934812760055478,0,3.320631464344039,0,0.009771350400625366,12.29555920182078,0,0,core,"['2873256545', '1718861494', '1718861492', '1718861489', '1718861487', '1718861485', '1718861482', '1718861480', '1718861478', '1718861476', '1718861473', '1718861471', '1718861466', '1718861462', '1718861460', '1718861457', '1718861455', '1718861453', '1718861419', '1718861416', '1718861414', '1718861412', '1718836029', '1718836025', '1718836023', '1718836020', '1718836017', '1718836015', '1718836011', '1718836009', '1718836006', '1718836003', '1718835999', '1718835997', '1718835992', '1718835989', '1718835987', '1718835985', '1718835981', '1718835971', '1718835966', '1718835964', '1718835961', '1718835958', '1718818859', '1718818858', '1718818857', '1718818856', '1718818855', '1718818853', '1718818852', '1718818850', '1718818849', '1718782276', '1718782272', '1718782268', '1718782265', '1718782261', '1718782258', '1718782255', '1718782251', '1718782247', '1718782242', '1718782239', '1718782235', '1718782233', '1718782230', '1718782228', '1718782225', '1718782220', '1718782217', '1718782213', '1718782210', '1718782207', '2872534877', '2587294057', '2048276641', '1752098322', '1079379557', '1062798221', '1054950201', '663823900', '663815909', '1054758932', '1054758929', '1054758925', '1054758922', '1054758917', '1054758915', '1054758912', '1054758910', '1054758907', '1054758904', '1054758903', '1054758896', '1054758891', '1054758888', '1054758885', '1054758884', '1054758882']"
Sphingomonadales_Sphingomonadaceae_Sphingomonas,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,674,0.2800517018526497,3.225194460254222,1.878222440461576,0.2622473940542566,0.5282532670715995,3.6,0.3516430217048624,1.48,0.6133142789091341,0.94,0,0.01807291128782402,0.1389440254069075,0,0.00962186086789185,0.01954365564078761,0,0.3900843085441047,17.13673015482029,0.1444669170759896,0.008700810757366027,0.2498342935807882,0.007290223809870963,0,0.1121205151793928,0.1002876672560766,0,0.1839026489807098,0.05757052389176742,0.03586478974267013,8.408234270803131,0.2864480442512841,0.2708559046587216,1.4,0.1953831681018887,0.5353544467502782,0.2674668928175354,0.01070893124866138,0.007260318727992159,0.03177966101694915,0.03001087894361706,0.02099958000839983,0.03941663381947182,0.21,0.001347581764523563,0.09484802759215348,0.1173382124816038,0.02809778027535825,1.13,25.49087299874854,0.003637554108617366,0.09595629807768877,0.4965243296921549,0.6908396946564885,0.401270107121672,0.3682281333019471,0.2467232074016962,0.1536983669548511,0.1856847563325509,0.02135307306309833,0.4648568240981777,0.1177496729175752,0.2080443828016643,0,0.05443658138268917,0,0.08794215360562829,0.01058593129730588,0,0,core,"['2806749313', '2643413518', '2642191539', '2873254146', '2873099143', '2873045358', '2872534878', '2211846491', '2211846488', '2211846484', '2211846475', '2211846470', '2211846468', '2211846465', '2211846462', '2211846457', '2211846448', '2211846445', '2211846442', '2211846439', '2211846434', '2211846430', '2211846425', '2211846421', '2211846417', '2211846413', '2211846403', '2211846399', '1546835611', '1546835610', '1546835607', '1546835606', '1546835605', '1546835604', '1546835603', '1546835602', '1546835601', '1546835600', '1546835598', '1546835597', '1546835596', '1546835595', '2826683898', '2806793031', '2806792967', '2690238870', '2075235974', '1543167576', '1543167350', '1543152117', '1543129941', '1055031701', '1055031298', '1054960935', '970479263', '970437103', '402827780', '2871849191', '2871849025', '2871829535', '2871829530', '2868812334', '2868812325', '1891717025', '1891717023', '1891717020', '1891725591', '1891725590', '1891725589', '1891725588', '1891725587', '1891704503', '1891704500', '1891704497', '1891697392', '1891697390', '1891697386', '1891697383', '1891697380', '2868578377', '2868578374', '2868578371', '2868578368', '2868578365', '2868578362', '2868578359', '2868578353', '2868578350', '2869383508', '2578693372', '2578693344', '2578693306', '2578693284', '2578693279', '2578693277', '2578693264', '1884095355', '1884095354', '1884095353', '1884095352']"
Sphingomonadales_Sphingomonadaceae_Sphingopyxis,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,676,0.5385609651012494,0.398406374501992,6.174809722563221,0.4407519227802632,0.6626173384870238,0,0.6232569419182733,0,0.8395855662736691,0,0,0.03614582257564804,0,0,0,0,0,0.5914181452120297,0.0007244749367895617,0,0.006327862368993474,0,0.002430074603290321,0.004966229638458482,1.791053357865686,0.04618510992056161,0,1.819462378213405,0.09595087315294569,0.07621267820317404,0,0.02963255630185697,0.08125677139761647,0,0.003618206816701643,0.03609131101687268,0.02609433100658882,0,0,0,0.05251903815132986,0.02099958000839983,0,0,0,0.1034705755550765,0.02585418241120083,0,0,0,0,23.5025243275096,0,0,0.01046791583795666,0.1008844200827252,0.8481110254433308,2.478386167146974,2.371860000700697,0.03558845510516388,17.94347341018966,1.330135194068905,1.895515487748498,0,0.05443658138268917,0,0.01954270080125073,0.04234372518922352,0,0,core,"['2747349688', '2747349642', '2747349628', '2741131224', '1895997171', '1895997169', '2871837781', '2871325365', '1011964884', '1011964881', '1011964879', '1011964876', '1011964872', '1011964584', '2869668724', '1832719429', '1832719428', '1832719419', '2864489063', '2864489045', '1932068293', '1932068292', '2710190056', '2710189968', '2852864633', '2836217845', '1248174398', '1248174383', '2820227716', '2820092994', '2820092985', '2820024718', '2806713596', '2806259871', '2805779773', '2805779749', '2805550543', '2803322693', '2803322683', '2803186710', '2803186276', '1905901952', '1905901946', '1905901939', '1905901932', '1905901929', '1905901925', '1905901922', '1905901919', '1905901913', '1905901910', '1905901906', '1905901903', '1905901899', '2792439934', '2792439933', '1143691760', '1143691757', '1143691755', '1143691754', '1143691753', '1143691751', '1143691750', '1143691749', '1143691748', '1143691747', '1143691746', '1143691745', '1143691744', '1143691743', '1143691742', '1143691741', '1143691740', '1143691739', '1143691738', '1143691736', '1143691735', '1143691734', '1143691733', '1143691732', '1143691731', '1143691730', '1143691729', '1143691728', '1143691727', '1143691726', '1143691725', '1143691724', '2718338759', '2786401200', '1055453813', '1055453811', '1055453807', '1055453803', '1055453801', '1055453799', '1055453797', '1055453795', '1055453793', '1055453791']"
Bacillales_Staphylococcaceae_Staphylococcus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,683,0.7324429125376993,2.712957693037374,1.829118585808986,8.266302311743836,2.354132155346954,0,0.7736146477506972,0,0.7711087293080862,0,0.0255819902788437,0.005163688939378292,0.03969829297340214,0.1175877708718293,0.1587607043202156,0.03420139737137832,0.5823186871360508,0.4781678620863218,0.002897899747158247,0.08668015024559377,0,0.05863457910569519,1.127554615926709,0.4866905045689313,0.1264949402023919,0,0.2758128366539035,0.1173846695621552,0.01919017463058914,0.004483098717833767,0,3.743579612801264,1.489707475622969,0.9,0.2388016499023084,0.7158110018346416,0.6344184225976907,0.002141786249732277,0.04719207173194903,0.07768361581920905,0.02625951907566493,0,0.009854158454867954,0,0.5242093063996658,0.0776029316663074,0.007955133049600256,0,0,0.03236525266473914,4.15590556909534,0,1.279929383206444,0.003816793893129771,0.008723263198297219,0.6902175740659784,0,0.09606147934678194,0.2277265879550152,0,0.01859427296392711,0.00436109899694723,0.04623208506703652,0,0,0,0,0,0,0,core-us,"['2876031387', '2876031372', '2874270805', '2644660821', '2644660820', '2644660819', '2644660815', '2644660813', '2641451260', '2641451259', '2641449789', '2641449788', '2641449787', '2641449786', '2129804495', '2129804494', '2129804493', '2129804492', '2129804491', '2129804488', '2129804480', '2129804479', '2129804478', '2129804477', '2129804476', '2129804475', '2129804473', '2129804470', '2129804469', '2129804468', '2129804466', '2129804465', '2129804463', '2129804462', '2129804460', '2129804458', '2129804454', '2129804452', '2129804451', '2129804450', '2129804448', '2129804447', '2129804443', '2129804442', '2129804440', '2129804438', '2129804437', '2129804435', '2129804432', '2129804431', '2129804430', '2129804427', '2129804426', '2129804424', '2129804423', '2129804421', '2129804419', '2129804418', '2129804417', '2129804416', '2129804415', '2129804414', '2129804413', '2129804410', '2129804409', '2129804407', '2129804406', '2129804403', '2129804402', '2129804401', '2129804400', '2129804399', '2129804398', '2129804397', '2129804396', '2129804395', '2129804394', '2129804393', '2129804391', '2129804390', '2129804389', '2129804388', '2129804386', '2129804385', '2129804382', '2129804380', '2129804379', '2129804377', '2129804376', '2129804374', '2129804373', '2129804372', '2129804370', '2129804362', '2129804358', '2129804354', '2129804351', '2129804346', '2129804344', '2129804342']"
Syntrophobacterales_Syntrophaceae_Syntrophus,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,705,0,0,0,0,0,0,0,0,0,0,3.453568687643899,2.47857069090158,0.5160778086542279,0.3023685536704183,0.3463869912441066,0.4470611227830166,10.21704605611435,0,0,0,0,0.3849487584765207,4.748365774829287,0,0.01149954001839926,0,0,0.01565128927495402,0.2302820955670697,0.4572760692190442,0,0.01975503753457131,0.02708559046587215,0,0.003618206816701643,0.0210532647598424,0.03587970513405963,0,0,0,0,0.3359932801343973,0,0,0,0.008622547962923045,0.1809792768784058,0,0,0,0,0,0,0,0,0.001681407001378754,0.4934464148033924,0,0.01401394387415478,0.1387949749101391,0.01859427296392711,0.00872219799389446,0,0,1.633097441480675,0,0,0,0,0,core,"['1225890502', '1225890501', '1225890500', '1225890499', '1225890498', '1225890497', '1225890496', '1225890495', '1225890494', '1225890493', '1841300429', '507147969', '265678986', '645321377', '645320337', '265678987', '5359908', '5359791', '5359779', '284428868', '284428494', '284428491', '284428322', '1088615541', '378405434', '378405433', '610516619', '874529156', '170524826', '930596368', '914241941', '728803487', '734568595', '405778312', '651254843', '651254841', '651254838', '651254836', '332500154', '459665567', '459665566', '459665565', '397712196', '389560086', '308445092', '353349309', '386803926', '290565278', '290565264', '290565242', '290565164', '290565154', '379656604', '379656602', '379656598', '379656594', '378401432', '353528526', '372477662', '186925976', '186925960', '186925678', '194592837', '311336124', '290563950', '310504247', '310503439', '310503058', '310502941', '310502828', '310502565', '310499915', '310499557', '310499446', '182894925', '255926865', '295126664', '242346383', '242346318', '242346299', '242346267', '242346265', '197203304', '197203303', '157780699', '93117563', '87298926', '77023819', '77023818', '77023817', '77023816', '77023815', '77023814', '77023813', '77023812', '57118106', '30351733', '30351732', '30351731', '30351730']"
Actinomycetales_Propionibacteriaceae_Tessaracoccus,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Tessaracoccus,715,0,0,0,0.002203759613901316,0.00184060371801951,0,0.00242512428761974,0,0,0,0,0.0335639781059589,0,0,0,0,0,0.01258336479174531,0,0,11.12438204469053,0,0,0.6803734604688121,0.01149954001839926,0.009237021984112323,0,0,0,0.004483098717833767,0,0,0,0,0,0,0,0,0,0,0.003751359867952133,0,0,0,0.002695163529047125,7.518861823668894,0.01193269957440038,0,26.17,0,0,0.003583430218668875,0,0,0,0,0.06168080185042405,0.01921229586935639,0.007006971937077392,0.01601480479732375,0.01859427296392711,0.02616659398168339,0.02311604253351826,48.76,0,0,0,0,0,0,core,"['1533916072', '1497326022', '2460709648', '2460709645', '2460709643', '2460709640', '2460709638', '2460709635', '2460709633', '2460709630', '2460709628', '2460709624', '2460709622', '2460709619', '2460709617', '2460709614', '2460709611', '2825149151', '2825149146', '2825149142', '2825149137', '2825149133', '2825149129', '2825149116', '2825149111', '2825149106', '2825149101', '2825149096', '2825149090', '2825149080', '2825149070', '2825149065', '2825149060', '2825149054', '2825149048', '2825149043', '2825149038', '2825149033', '2825149029', '2825149024', '2825149021', '2825149016', '2825149000', '2825148995', '2825148985', '2825148980', '2825148976', '2825148972', '2825148968', '2825148959', '2825148955', '2825148945', '2825148940', '2825148935', '2825148930', '2825148925', '2825148920', '2825148915', '2825148910', '2825148905', '2825148901', '2825148896', '2825148891', '2825148886', '2825148881', '2825148877', '2825148870', '2825148865', '2825148861', '2825148857', '2825148848', '2825148843', '2825148838', '2825148833', '2825148828', '2825148824', '2825148819', '2825148814', '2825148809', '2825148804', '2825148799', '2825148794', '2825148790', '2825148785', '2825148781', '2825148777', '2825148769', '2825148765', '2825148761', '2825148757', '2825148753', '2825148749', '2825148745', '2825148741', '2825148737', '2825148733', '2825148728', '2825148724', '2825148720', '2825148717']"
Clostridiales_Peptococcaceae_Thermincola,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Thermincola,719,0,0,0,0,0,5.01,0,28.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003007609251406057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,core,"['917665414', '917665412', '917665411', '917665410', '917665409', '917665408', '917665406', '917665403', '917665401', '917665400', '917665399', '917665398', '917665396', '917665395', '917665394', '917665392', '917665390', '1375505922', '343198602', '343198595', '744392006', '744392005', '744391985', '744391984', '409182349', '684940307', '684940293', '684940279', '443301482', '392975881', '469939778', '394789006', '294336618', '89001417', '48773784', '61652131']"
Spirochaetales_Spirochaetaceae_Treponema,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,731,0,0,0,0,0,0,0,0,0,0,21.84701969813251,16.96530001032738,3.533148074632791,0.9910969259197042,1.193110747618589,0.823276493868178,3.811540497617787,0,0,0,0,0.7189109264263499,1.467765060387354,0,0,0,0,0,1.017079255421224,6.5587734241908,0,0,0,0,0,0,0,0.002141786249732277,0,0,0,0.9029819403611928,0,0,0,0,1.24100075573764,0,0,0,0,0,0,0,0,0,5.397070161912105,0,0,0.8754759955870316,0,0,0,0,1.088731627653783,0,0,0,0,0,core,"['1011537003', '1011536546', '1011418720', '1011418082', '980948004', '657352898', '657352613', '257457036', '1155029081', '1155029080', '1155029079', '1155029077', '1155029050', '1155026849', '1155026848', '1155026847', '2865987751', '2865987636', '2865987610', '2865987466', '2865987353', '2865987349', '2865987318', '2865987314', '2865987232', '2865987225', '2865987222', '2865987194', '2865987147', '2865987011', '2865986987', '2865986952', '2865986944', '2865986878', '2865986793', '2865986757', '2865986750', '2865986712', '2865986685', '2865986670', '2865986501', '2865986443', '2865986421', '2865955524', '2865955412', '1727787137', '1727787135', '1727787134', '1727787133', '1727787132', '1727787130', '1727787128', '1727787126', '1727787124', '1727787122', '1727787120', '1727787118', '1727787115', '1727787113', '1727787111', '1727787109', '1727787107', '1727787105', '1727787103', '1727787100', '1727787097', '1727787095', '1727761136', '1727761135', '1727761134', '1727761133', '1727761132', '1727761131', '1727761130', '1727761129', '1727761128', '1727761127', '1727761126', '1727736102', '2825046494', '2825046489', '2825046482', '2825042213', '2825042207', '2825042202', '2825042197', '2825042193', '2824952391', '2824952385', '2824952368', '2824952362', '2824952356', '2824952350', '2813883201', '2813883012', '1892542958', '1892542955', '2580216119', '2580216118', '2580216117']"
Burkholderiales_Comamonadaceae_Variovorax,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,863,1.658767772511848,2.162777461582242,0.8102136017677388,1.536020450889217,0.8374746916988772,0.98,3.050806353825634,0,1.083720376324878,0,0,0.002581844469689146,0,0,0,0,0,1.661004152510381,0,0,0.004745896776745105,0,0,0.02979737783075089,0.3076126954921803,0,0,0.2191180498493563,0,0,0,0.1876728565784275,0.9479956663055255,1.23,0,0.4150500766940359,0.8920999412877553,0.01070893124866138,0.0181507968199804,0.04060734463276836,0.02625951907566493,0,0.09854158454867955,0.32,0,0.04311273981461522,0,0.02809778027535825,0,0,0.0109126623258521,0,0,2.637404580152672,0.4972260023029415,0.147123112620641,0,0.1921229586935639,0.1716708124583961,0,0.1487541837114169,0.9507195813344962,0.6934812760055479,2.2,0,2.63,0.1514559312096932,0,0,0,core,"['2872197864', '2747349646', '2747349631', '2747349630', '2747349629', '1719449417', '1717105688', '1717105687', '1717105686', '2731441245', '2713382760', '2570573465', '2570491876', '1543121360', '1225157455', '1546825612', '1546825611', '1546825610', '1546825609', '1546825608', '1546825607', '1546825606', '1546825605', '1546825604', '1546825603', '1546825602', '1546825601', '1546825600', '1546825598', '1546825597', '1546825596', '1546825595', '1546825594', '1546825593', '1546825592', '1546825591', '1546825590', '1546825589', '1546825588', '1546825587', '1546825586', '1546825585', '1546825584', '1546825583', '1546825581', '1546825580', '1546825579', '1546825578', '1546825577', '1546825576', '1546727126', '1546727125', '1546727123', '1546727122', '1546727121', '1546727120', '1546727119', '1546727118', '1546727117', '1546727116', '1546727115', '1546727114', '1546727113', '1546727112', '1546727110', '1546727109', '1546727108', '1546727107', '1546727106', '1546727104', '1546727103', '1546727102', '2871849562', '2871849176', '2871317662', '2870749928', '1892414046', '1892414043', '1892414040', '1892487993', '1892487992', '1892487991', '1892487990', '2871974870', '2871974869', '2871974868', '2871974867', '2871974866', '2871974865', '2871974864', '2871974863', '2871974862', '2871974861', '2871227375', '2871227374', '2871227373', '2871227372', '2871227371', '2871227370', '2871227369']"
Desulfobacterales_Desulfobacteraceae_Desulfobacterium,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacterium,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04119447153377947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,us,"['2041342285', '2041342277', '1881041610', '1880716077', '265678592', '1003382037', '257071965', '941508665', '926657316', '926657310', '151302412', '405778287', '405778286', '380705669', '380705624', '290565452', '225622606', '333465935', '310319213', '310425545', '310502924', '310502310', '238802732', '182894942', '182894935', '182894931', '182894917', '300967956', '300967954', '242346441', '242346346', '242346303', '242346272', '197203302', '164429922', '164429921', '111118886', '109140275', '109140274', '109140249', '109140245', '109140243', '89001511', '89001445', '89001422', '77023805', '77023804', '76564621', '74475592', '242246780', '242246750', '242246457', '261499700', '60417920', '60417905', '33440425', '33440430', '4581233', '4826627', '4336593', '1816612', '1816609']"
Desulfobacterales_Desulfobulbaceae_Desulfobulbus,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,265,0.1723395088323998,0.01897173211914248,0,0.006611278841703947,0.01840603718019511,0,0.04607736146477507,0,0.008931761343336906,0,0,0.02840028916658061,0,0,0,0,0,0,0,0,0,0,0,0,0.008624655013799448,0.1253595840700958,0,0,0,0.0806957769210078,0,0,0,0,0,0.003007609251406057,0.04240328788570683,0,0,0,0,0.04199916001679967,0,0,0,0,0.02784296567360089,0,0,0,0,0.0007963178263708611,0,0,0,0,0.01542020046260601,0.05763688760806917,0.007006971937077392,0.01601480479732375,0,0.1439162668992586,0.1155802126675913,0,2.558519324986391,0,0,0,0,0,us,"['1994283362', '1994283361', '1994283358', '1994283357', '1994283356', '1994283354', '1994283350', '1994283349', '1994283345', '1994283344', '1994283340', '1994283339', '1994283338', '1994283335', '1994283334', '1994283333', '1994283332', '1994283331', '1994283326', '1994283325', '1994283324', '1994283323', '1994283322', '1994283321', '1994283320', '1994283319', '1994283317', '1994283316', '1994283315', '1994283314', '1994283313', '1994283312', '1994283310', '1994283309', '1994283308', '1994283307', '1994283306', '1994283305', '1994283304', '1994283303', '1994283302', '1994283301', '1994283300', '1994283299', '1994283298', '1994283297', '1994283296', '654867551', '654867549', '654867548', '654867547', '654867546', '654867545', '654867541', '654867540', '654867537', '654867536', '654867532', '654867527', '654867525', '654867524', '1994267524', '1994267523', '1994267522', '1994267516', '1994267515', '1994267514', '1994267513', '1994267511', '1994267510', '1994267508', '1994267507', '1994267506', '1994267505', '1994267504', '1994267503', '1994267502', '1994267501', '1994267500', '1994267499', '1994267497', '1994267496', '1994267495', '1994267494', '1994267493', '1994267492', '1994267491', '1994267490', '1994267489', '1994267488', '1994267487', '1994267486', '1994267485', '1994267484', '1994267483', '1994267482', '1994267481', '1994267480', '1994267479', '1994267478']"
Gallionellales_Gallionellaceae_Gallionella,Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella,332,0,0,0,0,0,0,0,1.5,0.002977253781112302,0,0,0.0335639781059589,0,0,0,0,0,0,0,0,0.0007909827961241842,0,0,0.004966229638458482,0,0.002639149138317806,0,0.003912822318738506,0,0.05828028333183897,0,0,0.05417118093174431,0,0,0.03308370176546663,0.01141626981538261,0,0,0,0,0,0,0,0,0,0.001988783262400064,0,0,0,0,0.001990794565927153,0,0,0,0,0.01542020046260601,0,0.003503485968538696,0.001779422755258194,0,0.01308329699084169,0.02311604253351826,0,0,0,0,0,0,0,us,"['2737473153', '2558431767', '2257533251', '2257533250', '2257533249', '2257533248', '2257533246', '2257533245', '2257533244', '2257533243', '2257533242', '2257533241', '2257533240', '2257533239', '2257533238', '2257533237', '2257533236', '2257533235', '2257533234', '2257533233', '2257533232', '2257533231', '2257533230', '2257533229', '2257533228', '2257533227', '2257533226', '2257533225', '2257533224', '2257533223', '2257533222', '2257533221', '2257533220', '2257533219', '2257533218', '2257533217', '2257533216', '2257533215', '2257533213', '2257533212', '2257533211', '2257533210', '2257533209', '2257533208', '2257533207', '2257533206', '2257533205', '2257533204', '2257533203', '2257533202', '2257533201', '2257533200', '2257533199', '2257533198', '2257533197', '2257533196', '2257533194', '2257533193', '2076716112', '1841300422', '1841300421', '636559695', '444304233', '1523714201', '347446655', '347446654', '347446653', '347446652', '347446651', '347446650', '347446649', '347446648', '347446647', '347446646', '347446645', '347446644', '347446643', '347446642', '347446641', '347446640', '347446639', '347446638', '347446637', '347446636', '347446635', '347446634', '347446633', '347446632', '347446631', '347446630', '347446629', '1040784033', '983963471', '924878780', '873859666', '873859665', '772394897', '772394892', '772394874', '772394867']"
Alteromonadales_Shewanellaceae_Shewanella,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,656,0.1077121930202499,0.1328021248339973,0.1350356002946231,1.328867047182493,0.1656543346217559,0,0.1164059658057476,0,0.1994760033345242,0,0,0,0,0,0,0,0,0.1006669183339625,0,0,0,0,0,0,0.02012419503219871,0,0,0.04304104550612357,0,0,0,0,0.02708559046587215,0,0,0.03007609251406057,0.01793985256702981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05574224784596028,0,0,0,0,0,0.03842459173871278,0.03503485968538696,0,0,0.00436109899694723,0,0,0,0,0.004885675200312683,0.005292965648652941,0,0,us,"['2874247159', '2623593643', '2623593639', '2623593634', '2623593592', '2623593590', '2623593546', '2623593545', '2623593542', '2623593541', '2623593525', '2623593522', '2623593521', '2623593520', '2623593519', '2623593512', '2623593511', '2623593506', '2623593504', '2623593500', '2623593493', '2623593482', '2623593481', '2623593480', '2623593475', '2623593471', '2623593470', '2623593464', '2623593460', '2873050106', '2873050104', '2873050100', '2873050099', '2873050096', '2873050095', '2873050092', '2873050091', '1717175264', '1717175263', '1717175262', '1716923125', '1716923124', '2748134273', '2732347223', '2667283054', '2554319492', '2505875468', '2505874976', '2316278501', '2316228820', '2316211090', '2316204304', '2310766944', '2295884466', '2238927267', '2238104170', '2238073883', '2232087748', '2199965441', '2178747667', '2073068120', '2028422914', '2018192226', '2018074526', '2018012036', '1889723826', '1889721353', '1847684001', '1716884981', '1520692122', '1391041207', '1330653608', '1327635683', '1327635613', '1172221098', '981544370', '940693242', '743518847', '484345437', '2871325336', '2871243642', '2583584290', '2583584289', '2583584288', '2583584287', '2583584286', '2583584284', '2583584283', '2583584282', '2583584281', '2583584279', '2583584278', '2583584277', '2583584276', '2583575234', '2583575233', '2583575231', '2583575226', '2583575225', '2583575224']"
